0|0,1,1,0,|0,0,0,0,|0,2,2,1,|nq=off	2	-25.760000000000005,-16.852654660000002
0|1,1,1,0,|0,1,0,0,|2,2,2,1,|nq=off	2	-26.700000000000003,0
0|1,0,0,1,|0,0,0,0,|2,0,1,2,|nq=off	2	-20.922220000000003,0
0|1,1,0,1,|0,0,0,0,|2,1,1,2,|nq=off	2	0,-7.4560000000000004
0|1,0,0,0,|0,0,0,0,|1,1,0,0,|nq=off	2	-6.7612900000000007,-1.4400000000000002
0|0,1,0,0,|0,0,0,0,|0,1,0,0,|nq=off	2	-11.825084700000001,-9.2682213018235799
0|1,1,0,0,|0,0,0,0,|2,2,0,1,|nq=off	2	-36.8380115175,-16.798976500000002
0|1,0,1,0,|0,0,0,0,|2,1,1,0,|nq=off	2	-7.2710425000000001,-7.5599999999999996
0|0,1,0,0,|0,0,0,0,|1,2,0,0,|nq=off	2	-10.960000000000001,-2.8200000000000003
0|1,1,0,0,|0,0,0,0,|1,2,0,1,|nq=off	2	-2.4800000000000004,-16.160040000000002
0|1,1,1,1,|0,0,0,0,|2,2,0,2,|nq=off	2	-8.7840000000000007,0
0|1,0,1,1,|0,0,0,0,|2,1,1,1,|nq=off	2	-7.1040000000000001,0
0|1,1,1,1,|0,0,0,0,|2,1,2,1,|nq=off	2	-8.3740940000000013,-19.867538930000002
0|1,1,0,1,|0,0,0,0,|2,1,0,2,|nq=off	2	0,-12.052000000000001
0|1,0,0,1,|0,0,0,0,|2,0,0,2,|nq=off	2	-47.984141537309625,-44.368463916988752
0|0,0,0,0,|0,0,0,0,|1,1,0,0,|nq=off	2	-6.1292,0
0|0,0,1,1,|0,0,0,0,|0,0,2,2,|nq=off	2	-14.423999999999999,-9.7003718350000021
0|0,1,0,0,|0,0,0,0,|0,2,1,1,|nq=off	2	-9.9840000000000018,0
0|1,1,0,0,|0,0,0,0,|2,1,0,0,|nq=off	2	-17.121785600000003,-47.94930784000001
0|0,0,1,0,|0,0,0,0,|0,0,2,0,|nq=off	2	-8.3937200000000018,-26.023739060000004
0|1,0,0,0,|0,0,0,0,|2,0,0,0,|nq=off	2	0,-3.8260000000000001
0|1,1,1,1,|0,0,0,0,|1,2,1,1,|nq=off	2	-13.4,-3.6000000000000001
0|1,0,1,0,|0,0,0,0,|1,1,2,1,|nq=off	2	-5.4600000000000009,-2.8600000000000003
0|1,1,0,1,|0,0,0,0,|2,2,0,2,|nq=off	2	-86.361591671615983,-41.465983186999999
0|0,1,1,1,|0,0,0,0,|0,2,2,2,|nq=off	2	-62.37217454999999,-60.175803455688168
0|1,0,0,0,|0,0,0,0,|1,1,1,1,|nq=off	2	-0.76000000000000023,-7.1600000000000001
0|1,0,1,1,|0,0,0,0,|2,1,1,2,|nq=off	2	-22.5884,-14.192057999999999
0|0,1,1,1,|0,0,0,0,|1,1,2,2,|nq=off	2	-16.057600000000001,-15.676745190000002
0|0,1,0,0,|0,1,0,0,|0,2,1,0,|nq=off	2	0,-1.4400000000000002
0|1,1,0,1,|0,0,0,0,|1,2,0,1,|nq=off	2	-11.18,-12.279776979999999
0|1,1,1,1,|0,0,0,0,|1,1,2,1,|nq=off	2	0,0
0|1,1,1,1,|0,0,0,0,|2,2,1,2,|nq=off	2	-38.03450609886125,-29.630659500000004
0|1,1,1,0,|0,0,0,0,|2,2,2,0,|nq=off	2	-25.458498919150003,-62.929834636541578
0|1,0,1,1,|0,0,0,0,|2,0,2,2,|nq=off	2	-43.001902576033146,-38.048180000000002
0|0,0,1,0,|0,0,0,0,|1,0,2,1,|nq=off	2	-25.355720000000002,0
0|1,1,0,0,|0,0,0,0,|2,1,0,1,|nq=off	2	-18.199538000000004,-4.1159999999999997
0|0,0,1,0,|0,0,0,0,|0,0,2,1,|nq=off	2	-3.5732999999999997,-5.6880000000000006
0|0,1,0,0,|0,0,0,0,|0,2,1,0,|nq=off	2	-53.614148820000004,-5.5533560000000008
0|0,1,1,1,|0,0,0,1,|1,2,1,2,|nq=off	2	0,0
0|1,1,1,0,|0,0,0,0,|1,1,2,1,|nq=off	2	0,-27.333600000000004
0|0,1,0,1,|0,0,0,0,|1,2,0,1,|nq=off	2	-17.917804050000001,-4.0521000000000011
0|1,1,0,1,|0,0,0,0,|1,2,1,1,|nq=off	2	-13.884,0
0|1,0,1,0,|0,0,0,0,|1,1,2,0,|nq=off	2	-13.807661856546002,-12.18
0|1,0,0,0,|0,0,0,0,|2,0,0,1,|nq=off	2	-6.0580000000000007,-7.2446000000000002
0|0,1,1,1,|0,0,0,0,|1,2,2,2,|nq=off	2	-30.450000000000003,-2.6600000000000001
0|0,1,1,1,|0,0,0,1,|0,2,2,2,|nq=off	2	-95.262,0
0|1,1,1,0,|0,0,0,0,|1,2,2,0,|nq=off	2	-21.805984500000001,-17.307482550000003
0|0,1,1,1,|0,0,0,0,|0,2,1,2,|nq=off	2	-45.804308729650131,-21.037010000000002
0|0,0,0,1,|1,0,0,0,|0,0,0,2,|nq=off	2	-3.1097000000000001,0
0|0,0,0,0,|0,0,0,0,|1,0,1,0,|nq=off	2	0,-8.4000000000000004
0|1,0,1,0,|0,0,0,0,|2,0,2,0,|nq=off	2	-28.544882163863093,-76.259878067598024
0|0,1,1,1,|0,1,0,0,|0,2,2,2,|nq=off	2	0,-4.9940100443000004
0|1,1,0,1,|0,0,0,0,|1,2,0,2,|nq=off	2	-9.6900000000000013,-17.537167499999999
0|1,1,1,1,|0,0,0,0,|2,2,1,1,|nq=off	2	-9.2395999999999994,-6.3600000000000003
0|0,1,0,1,|0,0,0,0,|1,2,1,2,|nq=off	2	-9.1600000000000001,0
0|1,0,1,1,|0,0,0,0,|2,0,2,1,|nq=off	2	-31.581888675328322,-65.715886675030205
0|0,1,1,0,|0,0,0,0,|1,2,2,1,|nq=off	2	0,-17.864000000000001
0|1,0,1,0,|0,0,0,0,|2,1,2,1,|nq=off	2	0,-30.682000000000002
0|0,1,1,0,|0,0,0,0,|0,2,2,0,|nq=off	2	-48.502049472866283,-46.332405894006868
0|0,0,0,0,|0,0,0,0,|0,1,0,0,|nq=off	2	-8.5481523250000002,-7.9310000000000009
0|0,0,1,0,|1,0,0,0,|0,0,2,0,|nq=off	2	-1.0959999999999999,-12.720000000000001
0|0,1,0,0,|0,0,0,0,|1,1,1,0,|nq=off	2	-11.510718700000002,-4.7200000000000006
0|1,1,0,1,|0,0,0,0,|2,2,0,1,|nq=off	2	-23.128220000000002,-27.193080604999999
0|0,1,1,1,|0,0,0,0,|0,2,2,1,|nq=off	2	-2.5,-24.240380000000002
0|0,0,0,0,|0,0,0,0,|1,0,0,1,|nq=off	2	-3.2000000000000002,0
0|0,0,1,0,|0,0,0,0,|0,1,1,1,|nq=off	2	0,-14.908799999999999
0|1,1,1,1,|0,0,0,0,|1,2,1,2,|nq=off	2	-32.524799999999999,-4.9102000000000006
0|1,1,1,0,|0,0,0,0,|2,2,1,0,|nq=off	2	-16.648026000000002,0
0|1,1,0,0,|0,0,0,0,|2,2,0,0,|nq=off	2	-30.876747360000003,-16.949858726237501
0|0,0,0,1,|0,1,0,0,|0,0,0,2,|nq=off	2	-19.040000000000003,-2.3470054999999999
0|1,1,0,0,|0,0,0,0,|1,2,1,1,|nq=off	2	-37.168036191375002,-36.724590000000006
0|0,1,1,1,|0,1,0,0,|0,2,2,1,|nq=off	2	0,-4.0200000000000005
0|0,0,1,1,|0,0,0,0,|0,0,1,1,|nq=off	2	-1.8200000000000001,-2.2000000000000002
0|1,1,0,0,|0,0,0,0,|2,2,1,1,|nq=off	2	-20.90062,0
0|0,0,1,1,|0,0,0,0,|0,1,2,1,|nq=off	2	-2.1000000000000001,-5.8000000000000007
0|1,0,1,0,|0,0,0,0,|2,0,2,1,|nq=off	2	-10.973220000000001,-11.975199999999999
0|0,1,1,0,|0,0,0,0,|1,2,1,0,|nq=off	2	0,-9.2794000000000008
0|1,0,0,0,|0,0,0,0,|2,0,1,1,|nq=off	2	-5.1740000000000013,-4.54
0|0,0,1,1,|0,0,0,0,|1,1,1,2,|nq=off	2	-19.3049630085,-7.7638000000000007
0|1,1,0,1,|0,0,0,0,|2,1,1,1,|nq=off	2	-7.3040000000000003,0
0|1,0,0,1,|0,0,0,0,|2,0,1,1,|nq=off	2	-7.96,-4.4116999999999997
0|0,1,1,0,|0,0,0,0,|0,2,1,0,|nq=off	2	-23.672000000000004,-16.281700000000001
0|1,0,0,0,|0,0,0,0,|2,1,0,1,|nq=off	2	-4.8799999999999999,-5.1520000000000001
0|1,0,0,1,|0,0,0,0,|1,0,1,2,|nq=off	2	-6.2200000000000006,-1.8200000000000001
0|1,0,0,0,|0,0,0,0,|2,1,0,0,|nq=off	2	-5.0899999999999999,-8
0|1,0,1,1,|0,0,0,0,|1,0,2,2,|nq=off	2	0,-13.062000000000001
0|1,1,0,0,|0,0,0,0,|1,1,0,0,|nq=off	2	-0.66000000000000014,0
0|0,1,0,0,|0,0,0,0,|1,1,0,1,|nq=off	2	0,-5.2120000000000006
0|1,1,1,0,|0,0,0,0,|2,1,2,1,|nq=off	2	-1.8800000000000001,-13.480000000000002
0|0,1,0,0,|0,0,0,0,|1,2,0,1,|nq=off	2	0,-10.747688000000002
0|1,0,1,0,|0,0,0,0,|2,1,1,1,|nq=off	2	-1.22,-8.5600000000000005
0|1,1,0,0,|0,0,0,0,|1,2,0,0,|nq=off	2	0,0
0|1,0,1,0,|0,0,0,0,|2,0,1,1,|nq=off	2	-5.6180433425,-18.164000000000001
0|1,1,1,0,|0,0,0,0,|1,1,2,0,|nq=off	2	-3.0737000000000001,-11.76
0|1,1,0,1,|0,0,0,0,|2,1,0,1,|nq=off	2	-18.301280000000002,-12.228107500000002
0|1,0,0,1,|0,0,0,0,|2,0,0,1,|nq=off	2	-13.994799999999998,-12.157186250000001
0|0,1,0,1,|0,0,0,0,|0,2,0,1,|nq=off	2	-31.588079999999998,-11.914450392000003
0|0,0,0,1,|0,0,0,0,|0,0,0,2,|nq=off	2	-3.2600000000000002,-3.6502154999999998
0|0,0,1,1,|0,0,0,0,|1,0,1,2,|nq=off	2	-4.7200000000000006,0
0|0,0,0,0,|0,0,0,0,|0,0,0,0,|nq=off	2	-9.492205686500002,-6.5412130000000008
0|0,1,0,1,|0,0,0,0,|0,2,1,2,|nq=off	2	-27.884740000000001,0
0|1,0,1,0,|0,0,0,0,|1,1,1,1,|nq=off	2	-4.1399999999999997,0
0|1,1,1,0,|0,0,0,0,|2,1,2,0,|nq=off	2	-38.015691266255857,-36.028831383049997
0|1,1,1,1,|0,0,0,0,|1,2,2,1,|nq=off	2	-35.399799999999999,-16.5837
0|1,1,1,1,|0,0,0,0,|2,2,2,1,|nq=off	2	-40.21380766034131,-34.862726524776249
0|1,0,0,1,|0,0,0,0,|2,1,1,2,|nq=off	2	-48.228229749999997,-15.845050000000001
0|0,1,0,1,|0,0,0,0,|0,2,0,2,|nq=off	2	-26.180000000000003,-12.638419778175003
0|0,0,1,0,|0,0,0,0,|1,0,1,1,|nq=off	2	0,-2.5600000000000005
0|1,1,1,1,|0,0,0,0,|2,1,1,2,|nq=off	2	-10.960000000000001,-2.6600000000000001
0|1,0,0,1,|0,0,0,0,|2,1,1,1,|nq=off	2	0,-7.1380000000000008
0|0,1,1,1,|0,0,0,0,|0,1,2,2,|nq=off	2	-8.4855615000000011,-5.4600000000000009
0|0,1,1,1,|0,0,1,0,|0,2,1,1,|nq=off	2	-20.340000000000003,0
0|0,0,0,0,|0,0,0,0,|0,1,0,1,|nq=off	2	-8.0500000000000007,0
0|0,0,0,0,|0,0,0,0,|0,0,1,1,|nq=off	2	0,-1.3200000000000001
0|1,0,0,0,|0,0,0,0,|2,1,1,1,|nq=off	2	-21.257600000000004,0
0|0,0,0,0,|0,0,0,0,|1,0,0,0,|nq=off	2	0,-2.528
0|0,1,0,1,|0,0,0,0,|1,2,0,2,|nq=off	2	-2.8000000000000003,-9.8000000000000007
0|0,0,1,0,|0,0,0,0,|0,1,1,0,|nq=off	2	-0.88000000000000012,-8.3255999999999997
0|1,1,0,1,|0,0,0,0,|1,2,1,2,|nq=off	2	-13.06,-2.0600000000000001
0|1,0,1,1,|0,0,1,0,|1,1,2,2,|nq=off	2	0,-73.292000000000002
0|0,1,0,1,|0,0,0,0,|0,2,1,1,|nq=off	2	0,-9.9240000000000013
0|0,0,0,0,|0,1,0,0,|0,1,1,1,|nq=off	2	0,-6.7200000000000006
0|0,0,0,0,|0,0,0,0,|0,1,1,1,|nq=off	2	0,0
0|1,0,1,0,|0,0,0,0,|1,0,2,1,|nq=off	2	-9.1922865000000016,-44.598710000000004
0|0,1,1,1,|0,0,0,0,|1,1,2,1,|nq=off	2	-8.2200000000000006,-2.1200000000000001
0|0,0,1,0,|0,0,0,0,|1,1,2,0,|nq=off	2	-3.246,-16.428370000000001
0|0,1,1,1,|0,0,0,0,|1,2,2,1,|nq=off	2	-23.927720000000001,-8.3000000000000007
0|0,0,0,1,|0,0,0,0,|1,0,1,2,|nq=off	2	-5.6082000000000001,-6.2720000000000002
0|0,0,0,1,|0,0,0,0,|0,1,0,1,|nq=off	2	0,-0.64000000000000012
0|0,1,1,1,|0,0,0,0,|1,2,1,2,|nq=off	2	-78.901340000000005,-32.128213145000004
0|0,0,1,1,|0,0,0,0,|0,1,2,2,|nq=off	2	0,-4.8000000000000007
0|0,0,1,0,|1,0,0,0,|1,0,2,0,|nq=off	2	-1.6446020225000002,0
0|1,0,0,1,|0,0,0,0,|2,1,0,1,|nq=off	2	-15.351599999999999,0
0|0,1,1,1,|0,0,0,0,|0,0,1,2,|nq=off	2	-28.546000000000003,0
0|0,1,0,0,|1,0,0,0,|0,2,0,1,|nq=off	2	0,-14.4
0|0,0,1,0,|1,0,0,0,|0,1,1,0,|nq=off	2	0,-16.680000000000003
0|1,1,0,1,|0,0,1,0,|2,2,1,1,|nq=off	2	0,0
0|0,1,0,0,|0,1,0,0,|0,1,0,0,|nq=off	2	0,-3.270187
0|1,1,1,0,|1,0,0,0,|1,2,2,0,|nq=off	2	-3.7442108422500002,-44
0|1,0,1,0,|0,0,0,0,|1,0,1,0,|nq=off	2	-0.64000000000000012,-2.04
0|1,0,1,1,|1,0,0,0,|2,0,2,2,|nq=off	2	-19.094577100000002,0
0|0,0,1,1,|0,0,0,0,|1,1,2,2,|nq=off	2	-17.548999999999999,0
0|1,0,1,0,|1,0,0,0,|2,1,2,1,|nq=off	2	0,-58.879999999999995
0|1,0,0,1,|1,0,0,0,|2,1,0,2,|nq=off	2	0,-87.360000000000014
0|1,1,0,0,|1,0,0,0,|2,2,0,0,|nq=off	2	0,-123.432
0|1,1,1,0,|0,0,0,0,|1,2,2,1,|nq=off	2	0,-19.561599999999999
0|0,1,0,1,|0,1,0,0,|0,1,0,2,|nq=off	2	0,-1.1800000000000002
0|0,1,0,1,|0,0,0,0,|0,1,0,2,|nq=off	2	-57.809134543200003,-3.0608370000000003
0|1,0,1,1,|0,0,0,0,|1,1,2,1,|nq=off	2	-1.9600000000000002,-11.26
0|1,1,1,0,|0,0,0,0,|1,1,1,0,|nq=off	2	-4.0800000000000001,0
0|1,1,0,0,|0,0,0,0,|2,1,1,1,|nq=off	2	-10.380000000000001,-4.4058000000000002
0|0,1,1,0,|0,0,0,0,|0,1,1,0,|nq=off	2	0,-4.9320000000000004
0|0,0,0,1,|0,0,0,0,|0,0,1,2,|nq=off	2	-11.9229,-22.228899999999999
0|1,1,0,1,|0,0,0,0,|2,2,1,1,|nq=off	2	0,-43.037840000000003
0|0,1,0,1,|0,0,1,0,|0,2,1,2,|nq=off	2	0,-17.800000000000001
0|1,0,1,1,|0,0,1,0,|2,0,2,1,|nq=off	2	-3.0582179318000002,0
0|0,0,1,0,|0,0,0,1,|0,0,1,0,|nq=off	2	-15.574400000000001,0
0|1,1,1,1,|0,0,0,0,|2,1,2,2,|nq=off	2	-10.923999999999999,-22.261779999999998
0|0,1,1,1,|0,0,0,0,|0,2,1,1,|nq=off	2	-22.340000000000003,0
0|1,1,1,0,|0,0,0,0,|1,1,1,1,|nq=off	2	-8.7379999999999995,0
0|1,0,1,1,|0,0,0,0,|1,1,2,2,|nq=off	2	-55.910269000000007,-38.731325056225003
0|0,1,0,0,|0,0,0,0,|0,2,0,0,|nq=off	2	-34.471956749652357,-9.8147188346390806
0|0,0,1,1,|0,0,0,0,|0,1,1,2,|nq=off	2	-20.300000000000001,-9.4260000000000019
0|0,0,1,0,|0,0,0,0,|0,0,1,1,|nq=off	2	-0.98000000000000009,-5.3799999999999999
0|1,0,1,1,|0,0,0,0,|2,0,2,0,|nq=off	2	0,-67.512
0|0,1,1,0,|0,0,0,0,|1,2,2,0,|nq=off	2	-10.245777500000001,-7.128000000000001
0|1,1,0,0,|0,0,1,0,|2,2,0,0,|nq=off	2	-12.18,0
0|0,1,0,0,|0,0,0,0,|0,1,0,1,|nq=off	2	-7.2640000000000011,-8.6486559300000003
0|0,0,0,1,|0,0,0,0,|0,0,0,1,|nq=off	2	0,-5.6153600000000008
0|0,0,1,1,|0,0,0,0,|1,0,1,1,|nq=off	2	0,-7.2460000000000004
0|1,0,0,1,|0,0,0,0,|2,1,0,2,|nq=off	2	-3.6920000000000002,-11.992000000000001
0|0,1,1,0,|0,0,0,1,|0,2,2,1,|nq=off	2	0,0
0|1,0,1,0,|0,0,0,1,|2,0,1,1,|nq=off	2	-14.380000000000003,0
0|0,0,0,0,|0,0,0,1,|1,0,0,1,|nq=off	2	-27.707999999999998,0
0|1,1,0,0,|0,0,0,1,|2,1,0,0,|nq=off	2	-24.800000000000001,-2
0|0,0,1,1,|0,0,0,0,|0,0,2,1,|nq=off	2	0,-7.9440000000000008
0|0,0,0,0,|0,0,0,0,|0,0,1,0,|nq=off	2	-1.9753000000000003,-4.6156535000000005
0|1,1,0,1,|1,0,0,1,|2,1,1,2,|nq=off	2	-39.600000000000001,0
0|1,1,0,1,|0,0,0,1,|2,1,1,2,|nq=off	2	-41.300000000000004,0
0|1,1,0,0,|0,0,0,1,|2,2,0,1,|nq=off	2	-28.360000000000003,-2.7725000000000004
0|1,1,0,0,|0,0,1,0,|2,2,1,0,|nq=off	2	0,-67.74799999999999
0|1,1,0,1,|0,0,0,1,|2,2,1,2,|nq=off	2	-110.15400000000001,0
0|0,0,1,1,|0,0,0,1,|0,0,2,2,|nq=off	2	-114.60199999999999,0
0|0,1,0,1,|0,0,0,1,|0,2,1,1,|nq=off	2	-56.400000000000006,-1.3
0|1,0,0,1,|0,0,0,0,|1,1,1,2,|nq=off	2	0,-6.168000000000001
0|1,0,1,1,|0,1,0,0,|2,1,2,1,|nq=off	2	-31.613999999999997,0
0|0,1,1,0,|0,0,0,0,|0,1,2,0,|nq=off	2	-3.7679999999999998,0
0|1,0,0,0,|0,1,0,0,|1,1,0,1,|nq=off	2	-38.012,0
0|0,0,1,1,|0,1,0,0,|0,1,1,2,|nq=off	2	-25.300000000000001,0
0|1,1,1,0,|0,0,1,0,|2,2,2,0,|nq=off	2	0,0
0|1,0,1,0,|0,0,1,0,|2,1,2,1,|nq=off	2	0,-89.02000000000001
0|0,1,0,1,|0,0,1,0,|1,2,0,2,|nq=off	2	-2.6600000000000001,0
0|0,1,1,0,|0,0,0,0,|0,0,1,0,|nq=off	2	-3.6727999999999996,-18.440000000000001
0|1,0,0,0,|0,0,0,0,|1,0,1,0,|nq=off	2	-1.0640000000000001,0
0|0,1,1,1,|0,0,0,0,|0,1,2,1,|nq=off	2	0,-5.056
0|1,0,1,0,|0,1,0,0,|2,1,2,0,|nq=off	2	0,0
0|1,1,1,1,|0,1,0,0,|1,1,2,1,|nq=off	2	-29.140000000000001,-2.1400000000000001
0|0,0,1,0,|0,0,0,0,|0,0,1,0,|nq=off	2	-2.3820000000000001,-5.7622900000000001
0|0,1,0,0,|0,0,0,0,|0,2,0,1,|nq=off	2	-9.4599999999999991,-1.3600000000000003
0|0,0,0,0,|0,0,0,0,|1,1,0,1,|nq=off	2	-15.719999999999999,0
0|0,0,0,0,|0,1,0,0,|1,1,0,1,|nq=off	2	-16.419999999999998,0
0|1,0,1,1,|0,1,0,0,|2,1,1,2,|nq=off	2	-52.582000000000001,0
0|1,1,1,1,|0,0,0,1,|2,2,2,2,|nq=off	2	-75.092000000000013,0
0|0,0,1,1,|0,0,0,1,|0,1,2,2,|nq=off	2	-38.780000000000001,-1.5800000000000001
0|0,0,0,0,|0,0,0,0,|0,1,1,0,|nq=off	2	-5.0600000000000005,0
0|1,0,0,1,|0,0,0,0,|1,0,0,1,|nq=off	2	-4.5600000000000005,-7.2157265000000006
0|0,0,1,1,|0,0,1,0,|0,0,2,1,|nq=off	2	-13.960000000000001,0
0|0,0,1,0,|0,0,0,1,|1,1,2,0,|nq=off	2	0,-2.4283700000000001
0|0,1,1,0,|0,0,0,0,|1,1,2,1,|nq=off	2	-12.025440000000001,-2.4800000000000004
0|0,0,1,0,|0,0,0,0,|0,1,2,1,|nq=off	2	0,-5.2200000000000006
0|1,1,1,1,|0,1,1,0,|2,2,2,2,|nq=off	2	-38.560000000000002,0
0|1,1,1,1,|0,1,0,0,|2,2,2,2,|nq=off	2	-40.660000000000004,0
0|1,1,0,1,|0,1,0,0,|1,2,1,2,|nq=off	2	-79.952000000000012,0
0|0,0,1,0,|0,1,0,0,|1,1,2,1,|nq=off	2	-20.460000000000001,0
0|0,1,1,0,|0,1,0,0,|0,2,2,0,|nq=off	2	0,-4.9451166940568134
0|1,0,0,1,|0,0,0,0,|1,1,0,2,|nq=off	2	0,-1.5800000000000001
0|0,1,0,1,|1,0,0,0,|1,1,1,2,|nq=off	2	0,-18.219999999999999
0|0,1,0,0,|1,0,0,0,|1,2,1,1,|nq=off	2	0,-32.650000000000006
0|1,0,0,1,|1,0,0,0,|1,1,1,1,|nq=off	2	0,-54.286000000000001
0|1,1,0,0,|1,0,0,0,|2,2,1,0,|nq=off	2	-2.6685830000000004,-41.980000000000004
0|0,0,1,0,|0,0,0,0,|1,0,1,0,|nq=off	2	-0.89200000000000024,0
0|1,1,1,1,|0,0,1,0,|2,1,2,1,|nq=off	2	0,-47.380000000000003
0|0,0,1,1,|0,0,1,0,|1,0,1,2,|nq=off	2	0,-49.312000000000005
0|1,1,0,0,|0,0,1,0,|1,2,0,0,|nq=off	2	-1.9000000000000001,0
0|0,1,0,1,|0,0,0,0,|0,1,0,1,|nq=off	2	0,-5.7540000000000004
0|1,1,1,1,|0,0,0,0,|2,0,2,2,|nq=off	2	0,-10.792
0|1,1,0,1,|0,0,0,0,|0,2,0,0,|nq=off	2	0,-5.4800000000000004
0|0,1,0,1,|0,0,0,0,|0,2,0,0,|nq=off	2	0,-11.872
0|1,1,0,0,|0,0,0,0,|1,0,0,0,|nq=off	2	-9.6436000000000011,0
0|0,1,1,1,|0,0,0,1,|0,1,1,2,|nq=off	2	0,-9.7599999999999998
0|1,0,1,0,|0,0,0,0,|1,0,0,0,|nq=off	2	-2.2520000000000002,0
